Project,Bug_ID,Technique,Target_Classes,Suite_Available,Test_Files,Suite_SHA256,Inventory_Status,Error_Detail
Cli,10,Gemini 3.8 Flash,org.apache.commons.cli.Parser,YES,ParserGeminiTest.java,b8ff3895c4350acef9040508545ad40f353b262af3b10a5ddcccb1df1927836f,READY,
Cli,11,IPO (Native IPO),org.apache.commons.cli.HelpFormatter,YES,HelpFormatter_IPOTest.java,073267dc64fd413c0459ff7a9c1f093cd8a589137240b6c93e6c67e9549c383e,READY,
Cli,11,MIO (EvoSuite SBST),org.apache.commons.cli.HelpFormatter,YES,HelpFormatter_ESTest.java,1b2dc11d98827b0c99ea97ede104cb8ac4779f628b764892d0be703d385f14d4,READY,
Cli,11,DeepSeek V4 Flash,org.apache.commons.cli.HelpFormatter,YES,HelpFormatterDeepseekTest.java,e6972ec074761350f63f71d2b031e0b970287fc566f5dca2b47b954a47e0b35d,READY,
Cli,11,Gemini 3.8 Flash,org.apache.commons.cli.HelpFormatter,YES,HelpFormatterGeminiTest.java,7064567bda4adf8a51874864b3b83d118addc8f3b8164fe9c4d4a714633b4f6e,READY,
Cli,12,IPO (Native IPO),org.apache.commons.cli.GnuParser,NO,,,NO_SUITE,
Cli,12,MIO (EvoSuite SBST),org.apache.commons.cli.GnuParser,YES,GnuParser_ESTest.java,f51ef00db5304ba66def230976281f6831f0b02a6e6565b36d503f63fc4108d4,READY,
Cli,12,DeepSeek V4 Flash,org.apache.commons.cli.GnuParser,YES,GnuParserDeepseekTest.java,063c2f49e588197846899b81ec7d75a9278673433cf94fa2eb734a2346f8c9ca,READY,
Cli,12,Gemini 3.8 Flash,org.apache.commons.cli.GnuParser,YES,GnuParserGeminiTest.java,4cc06ebd6a184f507d22f58c0844d252a90ed9acc97423c15d3d5f11166ae300,READY,
Cli,13,IPO (Native IPO),org.apache.commons.cli2.WriteableCommandLine;org.apache.commons.cli2.commandline.WriteableCommandLineImpl;org.apache.commons.cli2.option.ArgumentImpl,NO,,,NO_SUITE,
Cli,13,MIO (EvoSuite SBST),org.apache.commons.cli2.WriteableCommandLine;org.apache.commons.cli2.commandline.WriteableCommandLineImpl;org.apache.commons.cli2.option.ArgumentImpl,YES,ArgumentImpl_ESTest.java;WriteableCommandLineImpl_ESTest.java;WriteableCommandLine_ESTest.java,9383ae220a59c3335ef40367f389a0e0693c4f5ba40659a77e5879107e88b117,READY,
Cli,13,DeepSeek V4 Flash,org.apache.commons.cli2.WriteableCommandLine;org.apache.commons.cli2.commandline.WriteableCommandLineImpl;org.apache.commons.cli2.option.ArgumentImpl,YES,ArgumentImplDeepseekTest.java;WriteableCommandLineDeepseekTest.java;WriteableCommandLineImplDeepseekTest.java,dbc4b62445a77865ae961c5a17992760e6e31398a3e5df6b93ef0c13d030dffe,READY,
Cli,13,Gemini 3.8 Flash,org.apache.commons.cli2.WriteableCommandLine;org.apache.commons.cli2.commandline.WriteableCommandLineImpl;org.apache.commons.cli2.option.ArgumentImpl,YES,ArgumentImplGeminiTest.java;WriteableCommandLineGeminiTest.java;WriteableCommandLineImplGeminiTest.java,5105df75fb9e7aecf661d89c5912bdc756346d5d98b24294b43a16816e54470a,READY,
Cli,14,IPO (Native IPO),org.apache.commons.cli2.option.GroupImpl,YES,GroupImpl_IPOTest.java,bc01bba6c31eca01e461f457d2470ebf17e06b173fa5daf4e631780437c19648,READY,
Cli,14,MIO (EvoSuite SBST),org.apache.commons.cli2.option.GroupImpl,YES,GroupImpl_ESTest.java,203c36817018ccc0597bed6560ab816877e980b492a39232fe01a551575cab7b,READY,
Cli,14,DeepSeek V4 Flash,org.apache.commons.cli2.option.GroupImpl,YES,GroupImplDeepseekTest.java,18081e40c983fee6e7b25899f2ee6a27d29616e1ae340d9393c4c959f92a9ce0,READY,
Cli,14,Gemini 3.8 Flash,org.apache.commons.cli2.option.GroupImpl,YES,GroupImplGeminiTest.java,b0f8613759383f406b3762598ef4291ff1919bc403cd3ff49ef49275d4efacbd,READY,
Cli,15,IPO (Native IPO),org.apache.commons.cli2.commandline.WriteableCommandLineImpl,NO,,,NO_SUITE,
Cli,15,MIO (EvoSuite SBST),org.apache.commons.cli2.commandline.WriteableCommandLineImpl,YES,WriteableCommandLineImpl_ESTest.java,d9c67f5b663be6c8fea533ed8a4b2309a15f0d16aad99c65d0d76340a10aa751,READY,
Cli,15,DeepSeek V4 Flash,org.apache.commons.cli2.commandline.WriteableCommandLineImpl,YES,WriteableCommandLineImplDeepseekTest.java,38b145193edab35fd09e4b549b2137329ea82326887b6a519dd5d3edd9976e75,READY,
Cli,15,Gemini 3.8 Flash,org.apache.commons.cli2.commandline.WriteableCommandLineImpl,YES,WriteableCommandLineImplGeminiTest.java,8a95f38f41ada46e812f3863a0b294ea29bd82ccf982eeb35cdff2178dbcbdd3,READY,
Cli,16,IPO (Native IPO),org.apache.commons.cli2.Option;org.apache.commons.cli2.commandline.WriteableCommandLineImpl;org.apache.commons.cli2.option.GroupImpl;org.apache.commons.cli2.option.OptionImpl,YES,GroupImpl_IPOTest.java,bc01bba6c31eca01e461f457d2470ebf17e06b173fa5daf4e631780437c19648,READY,
Cli,16,MIO (EvoSuite SBST),org.apache.commons.cli2.Option;org.apache.commons.cli2.commandline.WriteableCommandLineImpl;org.apache.commons.cli2.option.GroupImpl;org.apache.commons.cli2.option.OptionImpl,YES,GroupImpl_ESTest.java;OptionImpl_ESTest.java;Option_ESTest.java;WriteableCommandLineImpl_ESTest.java,86ad284da575d576aad3296b09f506a5eae99ac98d1fbf9285454462e854ae9d,READY,
Cli,16,DeepSeek V4 Flash,org.apache.commons.cli2.Option;org.apache.commons.cli2.commandline.WriteableCommandLineImpl;org.apache.commons.cli2.option.GroupImpl;org.apache.commons.cli2.option.OptionImpl,YES,GroupImplDeepseekTest.java;OptionDeepseekTest.java;OptionImplDeepseekTest.java;WriteableCommandLineImplDeepseekTest.java,febe304ae28c1d04d106a0e695583a00f1d393a95d51ecca95a85f9a3bb78fc1,READY,
Cli,16,Gemini 3.8 Flash,org.apache.commons.cli2.Option;org.apache.commons.cli2.commandline.WriteableCommandLineImpl;org.apache.commons.cli2.option.GroupImpl;org.apache.commons.cli2.option.OptionImpl,YES,GroupImplGeminiTest.java;OptionGeminiTest.java;OptionImplGeminiTest.java;WriteableCommandLineImplGeminiTest.java,67f6bae022dc6b7adcbe9e69a3c2e89f996735a50abe1a8dac4a76d1ef3c05a6,READY,
Cli,17,IPO (Native IPO),org.apache.commons.cli.PosixParser,NO,,,NO_SUITE,
Cli,17,MIO (EvoSuite SBST),org.apache.commons.cli.PosixParser,YES,PosixParser_ESTest.java,1a56d11d9375d0f446dbf57032992f17dd6a92b152ae75977db595f3541890e6,READY,
Cli,17,DeepSeek V4 Flash,org.apache.commons.cli.PosixParser,YES,PosixParserDeepseekTest.java,5305a042b926608feb93f3cae727729c0ee929ba30417ea38693d98f6f64116b,READY,
Cli,17,Gemini 3.8 Flash,org.apache.commons.cli.PosixParser,YES,PosixParserGeminiTest.java,6a68b50a9e6361815b674a13ad3a258f4bd7acddc2a18e542bff6c8cef065ac5,READY,
Cli,18,IPO (Native IPO),org.apache.commons.cli.PosixParser,NO,,,NO_SUITE,
Cli,18,MIO (EvoSuite SBST),org.apache.commons.cli.PosixParser,YES,PosixParser_ESTest.java,bc9f866a0d69fcee8d1314078d64df173f0fce95190382ea0e3c6211dd58a7e6,READY,
Cli,18,DeepSeek V4 Flash,org.apache.commons.cli.PosixParser,YES,PosixParserDeepseekTest.java,52405986dc8644ae7c907a1e497762644ca9c3561867688459c8173d4370651d,READY,
Cli,18,Gemini 3.8 Flash,org.apache.commons.cli.PosixParser,YES,PosixParserGeminiTest.java,26c1e435f14bfd49c8a90ff7dee33cf747ef7b573fb3afd4cfae54e55b3ff860,READY,
Cli,19,IPO (Native IPO),org.apache.commons.cli.PosixParser,NO,,,NO_SUITE,
Cli,19,MIO (EvoSuite SBST),org.apache.commons.cli.PosixParser,YES,PosixParser_ESTest.java,19828c14165684d25326ac7d352048e68c79b81730085ec15d6f628665679af9,READY,
Cli,19,DeepSeek V4 Flash,org.apache.commons.cli.PosixParser,YES,PosixParserDeepseekTest.java,2a396ddc799da0437658c5f1e1bc289425d454ab531886e0bbfdc2a9610ecc33,READY,
Cli,19,Gemini 3.8 Flash,org.apache.commons.cli.PosixParser,YES,PosixParserGeminiTest.java,ce6c87891fc5a034a2b2ded44305e9c94de80eb76f5f89341ab54d846091abfc,READY,
Cli,20,IPO (Native IPO),org.apache.commons.cli.PosixParser,NO,,,NO_SUITE,
Cli,20,MIO (EvoSuite SBST),org.apache.commons.cli.PosixParser,YES,PosixParser_ESTest.java,896bf153b72182109a3aed2f50e578b8f6d9b486439a873e199da237c9b8b7a5,READY,
Cli,20,DeepSeek V4 Flash,org.apache.commons.cli.PosixParser,YES,PosixParserDeepseekTest.java,63d7778123b2414792bb0f3b0579fc21f388649472b0b6bcf6c1d80db268af4e,READY,
Cli,20,Gemini 3.8 Flash,org.apache.commons.cli.PosixParser,YES,PosixParserGeminiTest.java,537d84dd28d1df0b727542eb15170e93779f1245ad67b59c45ced41f56ae0b89,READY,
Cli,21,IPO (Native IPO),org.apache.commons.cli2.WriteableCommandLine;org.apache.commons.cli2.commandline.WriteableCommandLineImpl;org.apache.commons.cli2.option.GroupImpl,YES,GroupImpl_IPOTest.java,f9a7ebe30c307cd3a9bb225ad0922662e1bcf9ec649b9e67ad32a72f99baa27c,READY,
Cli,21,MIO (EvoSuite SBST),org.apache.commons.cli2.WriteableCommandLine;org.apache.commons.cli2.commandline.WriteableCommandLineImpl;org.apache.commons.cli2.option.GroupImpl,YES,GroupImpl_ESTest.java;WriteableCommandLineImpl_ESTest.java;WriteableCommandLine_ESTest.java,cc41e6740ee860488d52bd2ce34507c224b81056fe44e456512907fa79c19954,READY,
Cli,21,DeepSeek V4 Flash,org.apache.commons.cli2.WriteableCommandLine;org.apache.commons.cli2.commandline.WriteableCommandLineImpl;org.apache.commons.cli2.option.GroupImpl,YES,GroupImplDeepseekTest.java;WriteableCommandLineDeepseekTest.java;WriteableCommandLineImplDeepseekTest.java,d0dc8d807bf72acc99b19a8312cfed0721f5f860ca77e18f26a9c7d0f00ab3ab,READY,
Cli,21,Gemini 3.8 Flash,org.apache.commons.cli2.WriteableCommandLine;org.apache.commons.cli2.commandline.WriteableCommandLineImpl;org.apache.commons.cli2.option.GroupImpl,YES,GroupImplGeminiTest.java;WriteableCommandLineGeminiTest.java;WriteableCommandLineImplGeminiTest.java,3af45cb3b16ee1cbca3b78e0e75d105dd0fb8d1661f57452818880ebc8f13fee,READY,
Cli,22,IPO (Native IPO),org.apache.commons.cli.PosixParser,NO,,,NO_SUITE,
Cli,22,MIO (EvoSuite SBST),org.apache.commons.cli.PosixParser,YES,PosixParser_ESTest.java;PosixParser_ESTest.java,043e49e400d97dcdef6a14cdc629d1cf7c610c0ee290853558cceca2aeb9ed05,READY,
Cli,22,DeepSeek V4 Flash,org.apache.commons.cli.PosixParser,YES,PosixParserDeepseekTest.java,2643a232e2c93c4d03ae1f4222c58f3b83a3e800254bc89ce40adfbb9083562c,READY,
Cli,22,Gemini 3.8 Flash,org.apache.commons.cli.PosixParser,YES,PosixParserGeminiTest.java,5d063840a18524c0608f8b4c0b2332c47e902dd7ad636216f26b02e1fd765adc,READY,
Cli,23,IPO (Native IPO),org.apache.commons.cli.HelpFormatter,YES,HelpFormatter_IPOTest.java,073267dc64fd413c0459ff7a9c1f093cd8a589137240b6c93e6c67e9549c383e,READY,
Cli,23,MIO (EvoSuite SBST),org.apache.commons.cli.HelpFormatter,YES,HelpFormatter_ESTest.java,e241e6f2176227410cc28a861dfa53705971cdbe313368b9ee9011394c0d5d40,READY,
Cli,23,DeepSeek V4 Flash,org.apache.commons.cli.HelpFormatter,YES,HelpFormatterDeepseekTest.java,266e63c50a5a4ba0855831c953a4ad29868c2dcbd4d8a2e9c78dd3122cd427ef,READY,
Cli,23,Gemini 3.8 Flash,org.apache.commons.cli.HelpFormatter,YES,HelpFormatterGeminiTest.java,42486d27ae874a56b5085dc584f5752ad03b26c2769102a9a7bc3bf2ba1a324c,READY,
Cli,24,IPO (Native IPO),org.apache.commons.cli.HelpFormatter,YES,HelpFormatter_IPOTest.java,188e599c634503162ff55419afa69355db1dabe66dce3b64326af87025335f44,READY,
Cli,24,MIO (EvoSuite SBST),org.apache.commons.cli.HelpFormatter,YES,HelpFormatter_ESTest.java,cae20f0c0c1ffd9fd31f14aa99ae4d3a04e3a882d5ce7f04febafd2d36262e4c,READY,
Cli,24,DeepSeek V4 Flash,org.apache.commons.cli.HelpFormatter,YES,HelpFormatterDeepseekTest.java,2f73a9cb091a24b134c8f3cec74aefdb627336e22b1dc9ed153a806842b3ef74,READY,
Cli,24,Gemini 3.8 Flash,org.apache.commons.cli.HelpFormatter,YES,HelpFormatterGeminiTest.java,a52a9af7281f6ca257e3f0244423f4c2afc6c659b6bbb9fae18f7bb8357e9841,READY,
Cli,25,IPO (Native IPO),org.apache.commons.cli.HelpFormatter,NO,,,NO_SUITE,
Cli,25,MIO (EvoSuite SBST),org.apache.commons.cli.HelpFormatter,YES,HelpFormatter_ESTest.java,9738716b9858b3913b2960085341c9dffdf213f8aa20dfa5354c9c288f758ae7,READY,
Cli,25,DeepSeek V4 Flash,org.apache.commons.cli.HelpFormatter,YES,HelpFormatterDeepseekTest.java,e2b7ac1c685ca53c06f4572bd43192c4630dc705c71b0e4067259edcb4699f6d,READY,
Cli,25,Gemini 3.8 Flash,org.apache.commons.cli.HelpFormatter,YES,HelpFormatterGeminiTest.java,8d28954069a758f2eeac55fa1453d1ad69ac64fe1893f95eef6054e96a893c2a,READY,
Cli,26,IPO (Native IPO),org.apache.commons.cli.OptionBuilder,NO,,,NO_SUITE,
Cli,26,MIO (EvoSuite SBST),org.apache.commons.cli.OptionBuilder,YES,OptionBuilder_ESTest.java,6c996ab7bbb18338b9256e6d6506fdde0a8d1867ba349cd0952e0e99a26345ab,READY,
Cli,26,DeepSeek V4 Flash,org.apache.commons.cli.OptionBuilder,YES,OptionBuilderDeepseekTest.java,a6051d6fec3439fa6001f24ac5cf7f3eada6e35005bfacb77e4e53fb18bff869,READY,
Cli,26,Gemini 3.8 Flash,org.apache.commons.cli.OptionBuilder,YES,OptionBuilderGeminiTest.java,db29e8be8b4eb157c8a058b726c99309b2b4b74b21e6e1c8cc09891c264ac512,READY,
Cli,27,IPO (Native IPO),org.apache.commons.cli.OptionGroup,NO,,,NO_SUITE,
Cli,27,MIO (EvoSuite SBST),org.apache.commons.cli.OptionGroup,YES,OptionGroup_ESTest.java,2a4c04f98cfa5b57cb0d9adb7238440441d0d18661f666b176beed665c8e977e,READY,
Cli,27,DeepSeek V4 Flash,org.apache.commons.cli.OptionGroup,YES,OptionGroupDeepseekTest.java,1b0decbbb6a5fae3e5aac6de19cb6cf72500942e926455e6eac1773e91e40b40,READY,
Cli,27,Gemini 3.8 Flash,org.apache.commons.cli.OptionGroup,YES,OptionGroupGeminiTest.java,5bfff75dc02d72e80a19018a3501e62c2e584b8ae880172b58eba67f29751001,READY,
Cli,28,IPO (Native IPO),org.apache.commons.cli.Parser,NO,,,NO_SUITE,
Cli,28,MIO (EvoSuite SBST),org.apache.commons.cli.Parser,YES,Parser_ESTest.java,58a7cd165f79b09ee5e6b46ed8e141855566d1e22ebded2bc704d891a5a9deb3,READY,
Cli,28,DeepSeek V4 Flash,org.apache.commons.cli.Parser,YES,ParserDeepseekTest.java,c21ac32981c5744b9f777a9405d02798c6ca40f0763ef02237c078d232dc4e7d,READY,
Cli,28,Gemini 3.8 Flash,org.apache.commons.cli.Parser,YES,ParserGeminiTest.java,ace00b119d11f9e2a433582d8d0c6d6c2884c9cdbf41046b85cce9826a2132d2,READY,
Cli,29,IPO (Native IPO),org.apache.commons.cli.Util,NO,,,NO_SUITE,
Cli,29,MIO (EvoSuite SBST),org.apache.commons.cli.Util,YES,Util_ESTest.java,69d040f1df395eb4cf205d7534db48a77748da8641ba621f3bba3c6089737000,READY,
Cli,29,DeepSeek V4 Flash,org.apache.commons.cli.Util,YES,UtilDeepseekTest.java,0b881344d7be26039e8f2602bf82f4de6badede2903bc7e33acb4c3924dff4ea,READY,
Cli,29,Gemini 3.8 Flash,org.apache.commons.cli.Util,YES,UtilGeminiTest.java,348910326748de95c48d5bc5b60ca7567f25277f3252a6d0ad9ed96a99b4f390,READY,
Cli,30,IPO (Native IPO),org.apache.commons.cli.DefaultParser;org.apache.commons.cli.Parser,NO,,,NO_SUITE,
Cli,30,MIO (EvoSuite SBST),org.apache.commons.cli.DefaultParser;org.apache.commons.cli.Parser,YES,DefaultParser_ESTest.java;Parser_ESTest.java;Parser_ESTest.java,184473d46a592f3e669c150bc2a26608e81a655551ffeec45320ff496532dc39,READY,
Cli,30,DeepSeek V4 Flash,org.apache.commons.cli.DefaultParser;org.apache.commons.cli.Parser,YES,DefaultParserDeepseekTest.java;ParserDeepseekTest.java,a35ec54a562640477ec4a732a0333924fc48af069e7e029041eb79151689b69f,READY,
Cli,30,Gemini 3.8 Flash,org.apache.commons.cli.DefaultParser;org.apache.commons.cli.Parser,YES,DefaultParserGeminiTest.java;ParserGeminiTest.java,3a35aa8ba5fee9975d1207872dcb94297a915e3dcf3e4203da4994588d7a05e8,READY,
Cli,31,IPO (Native IPO),org.apache.commons.cli.HelpFormatter;org.apache.commons.cli.Option;org.apache.commons.cli.OptionBuilder,YES,Option_IPOTest.java,44b5143f70ffe3d0f5e6b654d9d18e362ab68ddd400fdb4695baa3fb57a734da,READY,
Cli,31,MIO (EvoSuite SBST),org.apache.commons.cli.HelpFormatter;org.apache.commons.cli.Option;org.apache.commons.cli.OptionBuilder,YES,HelpFormatter_ESTest.java;OptionBuilder_ESTest.java;Option_ESTest.java,84e99665e29de49500ecc8ce83deae85b7e7acc5abd68ba1a01fe68cb15121dc,READY,
Cli,31,DeepSeek V4 Flash,org.apache.commons.cli.HelpFormatter;org.apache.commons.cli.Option;org.apache.commons.cli.OptionBuilder,YES,HelpFormatterDeepseekTest.java;OptionBuilderDeepseekTest.java;OptionDeepseekTest.java,e09d03fd42d4e18010eed600d45208efd3ea506a41a03c20c8470d09da0ddfc4,READY,
Cli,31,Gemini 3.8 Flash,org.apache.commons.cli.HelpFormatter;org.apache.commons.cli.Option;org.apache.commons.cli.OptionBuilder,YES,HelpFormatterGeminiTest.java;OptionBuilderGeminiTest.java;OptionGeminiTest.java,9278d6aa3d6e98bed1e2e9554d539885671ccccf49968b1e17d03b73c79766c7,READY,
Cli,32,IPO (Native IPO),org.apache.commons.cli.HelpFormatter,YES,HelpFormatter_IPOTest.java,c2d274163281786ee32b221d6e98b45e61ee584ac5d6743b8397c1254d2d8c3e,READY,
Cli,32,MIO (EvoSuite SBST),org.apache.commons.cli.HelpFormatter,YES,HelpFormatter_ESTest.java,33c3fbaa2957916fbf3637aeefd24abe4ecb8097f472721c8d6f7ac32c8e4d46,READY,
Cli,32,DeepSeek V4 Flash,org.apache.commons.cli.HelpFormatter,YES,HelpFormatterDeepseekTest.java,5e8fe655c9dc83f6c65b7815f14904d23d29334cde2468717d9ae3d993c48893,READY,
Cli,32,Gemini 3.8 Flash,org.apache.commons.cli.HelpFormatter,YES,HelpFormatterGeminiTest.java,5057737b5a957629199311e3c039434ae678f39df79ee17653ff76a38d4cabdc,READY,
Cli,33,IPO (Native IPO),org.apache.commons.cli.HelpFormatter,YES,HelpFormatter_IPOTest.java,c2d274163281786ee32b221d6e98b45e61ee584ac5d6743b8397c1254d2d8c3e,READY,
Cli,33,MIO (EvoSuite SBST),org.apache.commons.cli.HelpFormatter,YES,HelpFormatter_ESTest.java,a33d26cb3983b1ac4d077a0682dafc6362f0e8544e964cb17e6540f31e9ee411,READY,
Cli,33,DeepSeek V4 Flash,org.apache.commons.cli.HelpFormatter,YES,HelpFormatterDeepseekTest.java,936df6dbc4c4ce19a29cdc6585f55aa738957e50948fa69115f53cc90eb1d275,READY,
Cli,33,Gemini 3.8 Flash,org.apache.commons.cli.HelpFormatter,YES,HelpFormatterGeminiTest.java,587854f2cf29d1c883cd6c3ce35c9abfb2523fcaa252b446d6adab53070ee4d5,READY,
Cli,34,IPO (Native IPO),org.apache.commons.cli.Option;org.apache.commons.cli.OptionBuilder,YES,Option_IPOTest.java,115f71b7f8d7b5319dc94a109f45f079cb17504bd747372476e0e3815f67d84f,READY,
Cli,34,MIO (EvoSuite SBST),org.apache.commons.cli.Option;org.apache.commons.cli.OptionBuilder,YES,OptionBuilder_ESTest.java;Option_ESTest.java,5d8cc8496ec7a1d11bb7ce880309bca95eaeb9d60d00a6889a17b9aeb2dbb9b5,READY,
Cli,34,DeepSeek V4 Flash,org.apache.commons.cli.Option;org.apache.commons.cli.OptionBuilder,YES,OptionBuilderDeepseekTest.java;OptionDeepseekTest.java,cd90748c261d6580e4dd4cc9fed93521d63db413c02ba11994419e61dd3b36d8,READY,
Cli,34,Gemini 3.8 Flash,org.apache.commons.cli.Option;org.apache.commons.cli.OptionBuilder,YES,OptionBuilderGeminiTest.java;OptionGeminiTest.java,3545fa4651864466d139ad408f202667361f6f9d8ed87114ea75785cd72e175d,READY,
Cli,35,IPO (Native IPO),org.apache.commons.cli.Options,NO,,,NO_SUITE,
Cli,35,MIO (EvoSuite SBST),org.apache.commons.cli.Options,YES,Options_ESTest.java,a23794fedfd3ea493dcdcd590217cec94a0389adb1effb0d9161cb9cecd09b7e,READY,
Cli,35,DeepSeek V4 Flash,org.apache.commons.cli.Options,YES,OptionsDeepseekTest.java,a1ee71a1e7125d0f66807d6b1dafafa1735a457038380584c9c32965970bd5b8,READY,
Cli,35,Gemini 3.8 Flash,org.apache.commons.cli.Options,YES,OptionsGeminiTest.java,d4e5168749d5ee3faa728e5bee0571712624e0b4db9a520d5f88e9164f950841,READY,
Cli,36,IPO (Native IPO),org.apache.commons.cli.OptionGroup;org.apache.commons.cli.Options,NO,,,NO_SUITE,
Cli,36,MIO (EvoSuite SBST),org.apache.commons.cli.OptionGroup;org.apache.commons.cli.Options,YES,OptionGroup_ESTest.java;Options_ESTest.java,28c3b599c1d7e13c3d51fa2a5df80d9d53743042ae9494f53b79c7e00e824b8a,READY,
Cli,36,DeepSeek V4 Flash,org.apache.commons.cli.OptionGroup;org.apache.commons.cli.Options,YES,OptionGroupDeepseekTest.java;OptionsDeepseekTest.java,51016df2e5e4bc1a92395b32c498e06c618debbc587076664074100f0df868e5,READY,
Cli,36,Gemini 3.8 Flash,org.apache.commons.cli.OptionGroup;org.apache.commons.cli.Options,YES,OptionGroupGeminiTest.java;OptionsGeminiTest.java,b71f9493cc23875b89babec235429d652b3cdcc8cc812866249e001928a057e1,READY,
Cli,37,IPO (Native IPO),org.apache.commons.cli.DefaultParser,NO,,,NO_SUITE,
Cli,37,MIO (EvoSuite SBST),org.apache.commons.cli.DefaultParser,YES,DefaultParser_ESTest.java,d097b6a4801212e4574061dd326df4e68f4a1ce96a238d695d3adbc05b191494,READY,
Cli,37,DeepSeek V4 Flash,org.apache.commons.cli.DefaultParser,YES,DefaultParserDeepseekTest.java,43f8220bcb95a28acb85a67218e2bda01b189db894a1a41a51d88fd8bad923c3,READY,
Cli,37,Gemini 3.8 Flash,org.apache.commons.cli.DefaultParser,YES,DefaultParserGeminiTest.java,ac33e5b3bec390dc5d49b4c5001fadce3a34e55d64cc53479663927ffb130b59,READY,
Cli,38,IPO (Native IPO),org.apache.commons.cli.DefaultParser,NO,,,NO_SUITE,
Cli,38,MIO (EvoSuite SBST),org.apache.commons.cli.DefaultParser,YES,DefaultParser_ESTest.java,385f72979efc991a12f8bbaaf662093d00d612909b3797469dc8d742cdae1fbf,READY,
Cli,38,DeepSeek V4 Flash,org.apache.commons.cli.DefaultParser,YES,DefaultParserDeepseekTest.java,a48e84d9563156c5915519491c5907d78d9ae706b6d2fc4537058d1cc818acd8,READY,
Cli,38,Gemini 3.8 Flash,org.apache.commons.cli.DefaultParser,YES,DefaultParserGeminiTest.java,c5fa3468ab960a659c8734b95301940d2ae2859566da9e44b60d68c23f41a36a,READY,
Cli,39,IPO (Native IPO),org.apache.commons.cli.TypeHandler,NO,,,NO_SUITE,
Cli,39,MIO (EvoSuite SBST),org.apache.commons.cli.TypeHandler,YES,TypeHandler_ESTest.java,577beb1d4567ae146d8d0d858941d784cc73294ec60130adb359225c35b46667,READY,
Cli,39,DeepSeek V4 Flash,org.apache.commons.cli.TypeHandler,YES,TypeHandlerDeepseekTest.java,291af84a686051b085b6b779c4ffa2f486ecd8ba9fe7cc3d945913d05b4b39a3,READY,
Cli,39,Gemini 3.8 Flash,org.apache.commons.cli.TypeHandler,YES,TypeHandlerGeminiTest.java,24e589f8b26c7dffdb258eb275ab5b48f3fd4dd728e09bd48b8db829688c54de,READY,
Cli,40,IPO (Native IPO),org.apache.commons.cli.TypeHandler,NO,,,NO_SUITE,
Cli,40,MIO (EvoSuite SBST),org.apache.commons.cli.TypeHandler,YES,TypeHandler_ESTest.java,30b60bffc66f75b53123833103bbf22bcc0988d0b22e8e23a95f28ed1353c87f,READY,
Cli,40,DeepSeek V4 Flash,org.apache.commons.cli.TypeHandler,YES,TypeHandlerDeepseekTest.java,7da794be2fff14ff0bb8926d21e344d2bb657329021b7138cf058ff1e1f4223a,READY,
Cli,40,Gemini 3.8 Flash,org.apache.commons.cli.TypeHandler,YES,TypeHandlerGeminiTest.java,e7532594a96bfd58f9496e84af02d2086600cc909fd0359b756cbba4c8984b7b,READY,
Closure,1,IPO (Native IPO),com.google.javascript.jscomp.RemoveUnusedVars,NO,,,NO_SUITE,
Closure,1,MIO (EvoSuite SBST),com.google.javascript.jscomp.RemoveUnusedVars,YES,RemoveUnusedVars_ESTest.java,ef9b5489da95a385ad667984abf19795af44c14ab0aa61666a9a558d1a52839b,READY,
Closure,1,DeepSeek V4 Flash,com.google.javascript.jscomp.RemoveUnusedVars,YES,RemoveUnusedVarsDeepseekTest.java,952d10a724b9155a40ba6135e74baa39e8bd1a5b5f7ab0930870421709600148,READY,
Closure,1,Gemini 3.8 Flash,com.google.javascript.jscomp.RemoveUnusedVars,YES,RemoveUnusedVarsGeminiTest.java,96a020784f8d83ea26400958e5ee664c6ad69580346f8ea6542fe2528da79906,READY,
Closure,2,IPO (Native IPO),com.google.javascript.jscomp.TypeCheck,NO,,,NO_SUITE,
Closure,2,MIO (EvoSuite SBST),com.google.javascript.jscomp.TypeCheck,YES,TypeCheck_ESTest.java,1ec0984cb79a577eca655c2563c22425c8026afe87951034b9d71ba55734d157,READY,
Closure,2,DeepSeek V4 Flash,com.google.javascript.jscomp.TypeCheck,YES,TypeCheckDeepseekTest.java,1fcc231b58ec198e44fe27aa5e1ffa11d861225aa5093a3bf607939b08faf1cd,READY,
Closure,2,Gemini 3.8 Flash,com.google.javascript.jscomp.TypeCheck,YES,TypeCheckGeminiTest.java,f8578a777a6240202709d926cf468425fff9ec185b8dcee59f7ef4f5893303ec,READY,
Closure,3,IPO (Native IPO),com.google.javascript.jscomp.FlowSensitiveInlineVariables,NO,,,NO_SUITE,
Closure,3,MIO (EvoSuite SBST),com.google.javascript.jscomp.FlowSensitiveInlineVariables,YES,FlowSensitiveInlineVariables_ESTest.java,01b308c1f12a66d824a8dc602017248a130ec43ccc77d5837fdd8af5b5d85c16,READY,
Closure,3,DeepSeek V4 Flash,com.google.javascript.jscomp.FlowSensitiveInlineVariables,YES,FlowSensitiveInlineVariablesDeepseekTest.java,f1c51245039500cebde6e589db1fba3bd82a687598d87fcad9bb871f9e0843e0,READY,
